评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件
1,手机很喜欢，很不错，很喜欢,2026年1月31日,"{'机身颜色': '子夜黑', '存储容量': '6GB+128GB'}",手机很喜欢很不错很喜欢,手机 喜欢 不错 喜欢,商品8.csv
1,手机质量很好，日常办公室用很流畅，曲面屏看着也高级,2025年12月14日,"{'机身颜色': '子夜黑', '存储容量': '8GB+256GB'}",手机质量很好日常办公室用很流畅曲面屏看着也高级,手机 质量 日常 办公室 流畅 曲面 看着 高级,商品8.csv
1,不错，买来给奶奶用的,2025年11月29日,"{'机身颜色': '天青蓝', '存储容量': '8GB+128GB'}",不错买来给奶奶用的,不错 买来 奶奶,商品8.csv
1,正规正品，完好无损，物美价廉，推荐入手！,2025年11月29日,"{'机身颜色': '星辉白', '存储容量': '8GB+128GB'}",正规正品完好无损物美价廉推荐入手,正规 正品 完好无损 物美价廉 推荐 入手,商品8.csv
1,非常不错的一款手机，一部手机用了很多年了，一直不舍得换,2026年1月7日,"{'机身颜色': '车厘子红', '存储容量': '8GB+128GB'}",非常不错的一款手机一部手机用了很多年了一直不舍得换,非常 不错 一款 手机 一部 手机 很多年 一直 舍得,商品8.csv
1,小米手机真不错物美价廉非常流畅。,2025年12月23日,"{'机身颜色': '星辉白', '存储容量': '8GB+128GB'}",小米手机真不错物美价廉非常流畅,小米 手机 真不错 物美价廉 非常 流畅,商品8.csv
1,宝贝收到了呢，有点爱不释手哈。,2026年1月26日,"{'机身颜色': '子夜黑', '存储容量': '8GB+128GB'}",宝贝收到了呢有点爱不释手哈,宝贝 收到 有点 爱不释手,商品8.csv
1,物流速度非常快，昨天下午下的单，今天早上就收到了。不错,2025年12月12日,"{'机身颜色': '子夜黑', '存储容量': '8GB+128GB'}",物流速度非常快昨天下午下的单今天早上就收到了不错,物流 速度 非常 昨天下午 今天 早上 收到 不错,商品8.csv
1,其他特色：挺好的  给老人用还好,2026年1月24日,"{'机身颜色': '子夜黑', '存储容量': '6GB+128GB'}",其他特色挺好的  给老人用还好,其他 特色 老人 还好,商品8.csv
1,可以，买给家里父母用，很合适。,2026年1月24日,"{'机身颜色': '子夜黑', '存储容量': '6GB+128GB'}",可以买给家里父母用很合适,可以 家里 父母 合适,商品8.csv
1,拿来当备用机的，很不错,2026年1月24日,"{'机身颜色': '子夜黑', '存储容量': '6GB+128GB'}",拿来当备用机的很不错,拿来 备用机 不错,商品8.csv
1,物流速度很快，性价比很高,2025年12月21日,"{'机身颜色': '星辉白', '存储容量': '8GB+128GB'}",物流速度很快性价比很高,物流 速度 很快 性价比,商品8.csv
1,小米的性价比还是不错的,2025年12月21日,"{'机身颜色': '天青蓝', '存储容量': '8GB+128GB'}",小米的性价比还是不错的,小米 性价比 还是 不错,商品8.csv
1,收到了，比实体店便宜哟，好喜欢。,2025年12月20日,"{'机身颜色': '子夜黑', '存储容量': '8GB+128GB'}",收到了比实体店便宜哟好喜欢,收到 实体店 便宜 喜欢,商品8.csv
1,一如既往的好，非常满意。,2025年12月20日,"{'机身颜色': '天青蓝', '存储容量': '12GB+256GB'}",一如既往的好非常满意,一如既往 非常 满意,商品8.csv
1,小米官方旗舰店正品有保证，孩子们都很喜欢,2025年12月20日,"{'机身颜色': '天青蓝', '存储容量': '8GB+128GB'}",小米官方旗舰店正品有保证孩子们都很喜欢,小米 官方 旗舰店 正品 保证 孩子 喜欢,商品8.csv
1,发货超快的，手机很好，家里人很喜欢，好评！,2025年12月10日,"{'机身颜色': '子夜黑', '存储容量': '8GB+128GB'}",发货超快的手机很好家里人很喜欢好评,发货 超快 手机 家里人 喜欢 好评,商品8.csv
1,发货很快,2026年1月21日,"{'机身颜色': '子夜黑', '存储容量': '6GB+128GB'}",发货很快,发货 很快,商品8.csv
1,好东西值得购买,2025年12月18日,"{'机身颜色': '天青蓝', '存储容量': '8GB+128GB'}",好东西值得购买,东西 值得 购买,商品8.csv
1,挺好的，给妈妈买的，性价比很高，同价位的都没这个好,2025年12月8日,"{'机身颜色': '星辉白', '存储容量': '8GB+128GB'}",挺好的给妈妈买的性价比很高同价位的都没这个好,妈妈 性价比 同价位 这个,商品8.csv
1,通信音质：好,2025年12月30日,"{'机身颜色': '子夜黑', '存储容量': '8GB+128GB'}",通信音质好,通信 音质,商品8.csv
1,价格实惠，太好用了发货快,2025年12月17日,"{'机身颜色': '天青蓝', '存储容量': '8GB+128GB'}",价格实惠太好用了发货快,价格 实惠 太好 发货,商品8.csv
1,非常好，价廉物美值得购买！,2026年1月16日,"{'机身颜色': '天青蓝', '存储容量': '8GB+128GB'}",非常好价廉物美值得购买,非常 价廉物美 值得 购买,商品8.csv
1,超高性价比值得拥有,2026年3月5日,"{'机身颜色': '子夜黑', '存储容量': '8GB+256GB'}",超高性价比值得拥有,高性价比 值得 拥有,商品8.csv
1,挺喜欢这手机,2026年3月3日,"{'机身颜色': '星辉白', '存储容量': '6GB+128GB'}",挺喜欢这手机,喜欢 手机,商品8.csv
1,收到手机很喜欢，值得购买,2025年12月16日,"{'机身颜色': '天青蓝', '存储容量': '8GB+128GB'}",收到手机很喜欢值得购买,收到 手机 喜欢 值得 购买,商品8.csv
1,非常好，棒棒！,2026年3月1日,"{'机身颜色': '车厘子红', '存储容量': '12GB+256GB'}",非常好棒棒,非常 棒棒,商品8.csv
1,给老同志用的，还可以,2026年3月1日,"{'机身颜色': '子夜黑', '存储容量': '6GB+128GB'}",给老同志用的还可以,老同志 可以,商品8.csv
1,还行吧，备用机,2026年3月1日,"{'机身颜色': '子夜黑', '存储容量': '6GB+128GB'}",还行吧备用机,还行 备用机,商品8.csv
1,很超薄，拿着很薄，后边设计也很漂亮，看着不像一千元机器，跟几大千的没区别，屏幕也很清晰，家里老人用搓搓有余，内存够大，款式好看，还自带保护套，不错,2025年10月29日,"{'机身颜色': '子夜黑', '存储容量': '8GB+128GB'}",很超薄拿着很薄后边设计也很漂亮看着不像一千元机器跟几大千的没区别屏幕也很清晰家里老人用搓搓有余内存够大款式好看还自带保护套不错,超薄 后边 设计 很漂亮 看着 不像 一千元 机器 大千 区别 屏幕 清晰 家里 老人 有余 内存 款式 好看 自带 保护套 不错,商品8.csv
1,超出预期，非常好！,2026年2月26日,"{'机身颜色': '子夜黑', '存储容量': '6GB+128GB'}",超出预期非常好,超出 预期 非常,商品8.csv
1,不错，送人的，好用。,2026年2月25日,"{'机身颜色': '子夜黑', '存储容量': '12GB+256GB'}",不错送人的好用,不错 送人,商品8.csv
1,很好，还是曲面屏的。,2026年2月25日,"{'机身颜色': '星辉白', '存储容量': '6GB+128GB'}",很好还是曲面屏的,还是 曲面,商品8.csv
1,买给老爸用的，还可以,2026年2月24日,"{'机身颜色': '子夜黑', '存储容量': '8GB+128GB'}",买给老爸用的还可以,老爸 可以,商品8.csv
1,略卡，还行ba,2026年2月24日,"{'机身颜色': '子夜黑', '存储容量': '6GB+128GB'}",略卡还行,略卡 还行,商品8.csv
1,发货特别快，全新机器,2025年12月27日,"{'机身颜色': '星辉白', '存储容量': '8GB+128GB'}",发货特别快全新机器,发货 特别 全新 机器,商品8.csv
1,其他特色：挺不錯的推薦,2026年1月13日,"{'机身颜色': '子夜黑', '存储容量': '8GB+128GB'}",其他特色挺不錯的推薦,其他 特色 挺不錯 推薦,商品8.csv
1,挺好的，给家里奶奶用，物美价廉,2026年1月13日,"{'机身颜色': '天青蓝', '存储容量': '12GB+256GB'}",挺好的给家里奶奶用物美价廉,家里 奶奶 物美价廉,商品8.csv
1,颜色好看，价格适中，分辨率可以，用着方便。,2025年11月16日,"{'机身颜色': '天青蓝', '存储容量': '8GB+128GB'}",颜色好看价格适中分辨率可以用着方便,颜色 好看 价格 适中 分辨率 可以 方便,商品8.csv
1,好用，是正品,2025年12月26日,"{'机身颜色': '星辉白', '存储容量': '8GB+128GB'}",好用是正品,好用 正品,商品8.csv
1,可哟很丝滑 ,2026年2月14日,"{'机身颜色': '星辉白', '存储容量': '8GB+128GB'}",可哟很丝滑,可哟,商品8.csv
1,手机很好用，不卡，价格便宜，非常满意,2026年1月10日,"{'机身颜色': '子夜黑', '存储容量': '8GB+128GB'}",手机很好用不卡价格便宜非常满意,手机 不卡 价格便宜 非常 满意,商品8.csv
1,东西不错，五分。,2026年2月11日,"{'机身颜色': '子夜黑', '存储容量': '6GB+128GB'}",东西不错五分,东西 不错 五分,商品8.csv
1,目前感觉良好 支持小米手机,2026年1月9日,"{'机身颜色': '子夜黑', '存储容量': '12GB+256GB'}",目前感觉良好 支持小米手机,目前 感觉良好 支持 小米 手机,商品8.csv
1,还在适应屏幕，希望好用。,2026年1月9日,"{'机身颜色': '天青蓝', '存储容量': '8GB+256GB'}",还在适应屏幕希望好用,适应 屏幕 希望 好用,商品8.csv
1,父母很喜欢，推荐推荐,2026年2月9日,"{'机身颜色': '天青蓝', '存储容量': '6GB+128GB'}",父母很喜欢推荐推荐,父母 喜欢 推荐 推荐,商品8.csv
1,入门机型，给老人用用可以，送的配件齐全，比实体店便宜好多。,2025年11月19日,"{'机身颜色': '天青蓝', '存储容量': '8GB+128GB'}",入门机型给老人用用可以送的配件齐全比实体店便宜好多,入门 机型 老人 可以 配件 齐全 实体店 便宜 好多,商品8.csv
1,很好不错  运行速度快  ,2025年12月11日,"{'机身颜色': '子夜黑', '存储容量': '8GB+128GB'}",很好不错  运行速度快,不错 运行 速度,商品8.csv
1,还不错吧，就是掉价快了,2026年1月8日,"{'机身颜色': '车厘子红', '存储容量': '8GB+128GB'}",还不错吧就是掉价快了,不错 就是 掉价,商品8.csv
1,给邻居老人买的，很好用,2026年1月8日,"{'机身颜色': '车厘子红', '存储容量': '8GB+128GB'}",给邻居老人买的很好用,邻居 老人,商品8.csv
1,给妈买的还可以,2026年2月7日,"{'机身颜色': '车厘子红', '存储容量': '8GB+256GB'}",给妈买的还可以,可以,商品8.csv
1,挺好的 给家里老人一人一只！比旧手机流畅！,2025年12月22日,"{'机身颜色': '星辉白', '存储容量': '8GB+128GB'}",挺好的 给家里老人一人一只比旧手机流畅,家里 老人 一人 一只 比旧 手机 流畅,商品8.csv
1,给家里老人一人一台！不争不抢！很好！满意！,2025年12月22日,"{'机身颜色': '星辉白', '存储容量': '8GB+128GB'}",给家里老人一人一台不争不抢很好满意,家里 老人 一人 一台 不争 满意,商品8.csv
1,给外婆买的，外婆很喜欢,2026年1月7日,"{'机身颜色': '星辉白', '存储容量': '8GB+256GB'}",给外婆买的外婆很喜欢,外婆 外婆 喜欢,商品8.csv
1,给父亲买的这款手机太值了！性价比高，中老年人容易上手。这个白色很好看！！！父亲非常喜欢这个手机。屏幕大而清晰，看视频短剧很舒服。续航超给力，不用天天充电，父亲用得开心又省心！没有拍图片是因为最近上班没什么休息 是直接寄到家里的,2025年11月4日,"{'机身颜色': '星辉白', '存储容量': '8GB+128GB'}",给父亲买的这款手机太值了性价比高中老年人容易上手这个白色很好看父亲非常喜欢这个手机屏幕大而清晰看视频短剧很舒服续航超给力不用天天充电父亲用得开心又省心没有拍图片是因为最近上班没什么休息 是直接寄到家里的,父亲 这款 手机 太值 性价比 中老年人 容易 这个 白色 好看 父亲 非常 喜欢 这个 手机 屏幕 大而 清晰 视频 短剧 舒服 续航 超给力 不用 天天 充电 父亲 开心 省心 没有 图片 是因为 最近 上班 没什么 休息 直接 家里,商品8.csv
1,日常用挺好的😋😋,2026年2月4日,"{'机身颜色': '星辉白', '存储容量': '6GB+128GB'}",日常用挺好的,日常,商品8.csv
1,发给员工作为圣诞节礼物，虽然不是很贵的手机，但是员工还是很喜欢的,2025年12月21日,"{'机身颜色': '天青蓝', '存储容量': '8GB+128GB'}",发给员工作为圣诞节礼物虽然不是很贵的手机但是员工还是很喜欢的,发给 员工 作为 圣诞节 礼物 虽然 不是 很贵 手机 但是 员工 还是 喜欢,商品8.csv
1,宝贝好好喜欢好好,2026年2月1日,"{'机身颜色': '天青蓝', '存储容量': '12GB+256GB'}",宝贝好好喜欢好好,宝贝 好好 喜欢 好好,商品8.csv
1,小米的产品性价比高,2025年12月19日,"{'机身颜色': '天青蓝', '存储容量': '8GB+128GB'}",小米的产品性价比高,小米 产品 性价比,商品8.csv
1,给婆婆买的，声音大，听得清晰，操作也方便，比较满意。,2025年11月22日,"{'机身颜色': '天青蓝', '存储容量': '8GB+128GB'}",给婆婆买的声音大听得清晰操作也方便比较满意,婆婆 声音 清晰 操作 方便 比较满意,商品8.csv
1,买给家里老人的，我提前先都给调好了，调的时候，感受了下，挺好看的，铃声声音也够大,2025年11月16日,"{'机身颜色': '星辉白', '存储容量': '8GB+256GB'}",买给家里老人的我提前先都给调好了调的时候感受了下挺好看的铃声声音也够大,家里 老人 提前 调好 时候 感受 好看 铃声 声音,商品8.csv
1,还可以比实体店划算,2025年12月18日,"{'机身颜色': '星辉白', '存储容量': '8GB+128GB'}",还可以比实体店划算,可以 实体店 划算,商品8.csv
1,性价比很高，老年人也能熟练上手，点赞。,2025年12月6日,"{'机身颜色': '天青蓝', '存储容量': '8GB+128GB'}",性价比很高老年人也能熟练上手点赞,性价比 老年人 熟练 手点,商品8.csv
