评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件
1,看到比小米商城便宜三百多就在这拍了，很划算但也很担心来着，三月份拍的一个3599喂，这个到手两千四百多，特意用了几天自动收货了才来评价的，跟之前买的两个一样的，用着很好，上班接打电话，拍照上传系统什么的，基本上两天还剩百分之六十，也就是两天充一次电就行，因为照片占用内存大所以选的1t，并没有像评论里看到的什么发烫之类的，也没有卡顿，估计说卡的可能之前用的火箭，从16年就开始在官网买小米，一路用下来没有一个用坏的，都是最后电池不行了，在这买的用着可以价格优惠就又拍了一个256的，替换了k30哈，那个用了六年电池不得行了，拔了充电器就关机，现在还有两个19年的手机需要更换了，看价格适合再来拍，现在一直用着的这几个手机看看还有谁认得出来都是哪个型号不，有木有战略同盟🤣小米青春8还在奋斗,2025年11月14日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+1024GB'}",看到比小米商城便宜三百多就在这拍了很划算但也很担心来着三月份拍的一个喂这个到手两千四百多特意用了几天自动收货了才来评价的跟之前买的两个一样的用着很好上班接打电话拍照上传系统什么的基本上两天还剩百分之六十也就是两天充一次电就行因为照片占用内存大所以选的并没有像评论里看到的什么发烫之类的也没有卡顿估计说卡的可能之前用的火箭从年就开始在官网买小米一路用下来没有一个用坏的都是最后电池不行了在这买的用着可以价格优惠就又拍了一个的替换了哈那个用了六年电池不得行了拔了充电器就关机现在还有两个年的手机需要更换了看价格适合再来拍现在一直用着的这几个手机看看还有谁认得出来都是哪个型号不有木有战略同盟小米青春还在奋斗,看到 小米 商城 便宜 三百多 划算 担心 三月份 一个 这个 到手 两千四百 特意 几天 自动 收货 评价 之前 两个 一样 上班 打电话 拍照 上传 系统 什么 基本上 两天 百分之六十 就是 两天 一次 电就行 因为 照片 占用 内存 所以 没有 评论 看到 什么 发烫 之类 没有 卡顿 估计 说卡 可能 之前 火箭 开始 官网 小米 一路 下来 没有 一个 用坏 最后 电池 不行 可以 价格 优惠 一个 替换 那个 六年 电池 不得 充电器 关机 现在 还有 两个 手机 需要 更换 价格 适合 再来 现在 一直 几个 手机 看看 还有 认得 出来 哪个 型号 不有 木有 战略 同盟 小米 青春 奋斗,商品1.csv
1,挺好的，特别音效没的说👍👍👍,2026年1月9日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+1024GB'}",挺好的特别音效没的说,特别 音效,商品1.csv
1,送货上门，续航超赞,2026年1月9日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",送货上门续航超赞,送货上门 续航 超赞,商品1.csv
1,之前首发买了一个，这次给家里老人买一个，非常好。,2026年1月29日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",之前首发买了一个这次给家里老人买一个非常好,之前 首发 一个 这次 家里 老人 一个 非常,商品1.csv
1,给母亲买的，用着很满意呢！,2026年1月8日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",给母亲买的用着很满意呢,母亲 满意,商品1.csv
1,不错，系统流畅，,2026年1月28日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",不错系统流畅,不错 系统 流畅,商品1.csv
1,还可以，性价比很高，给家里老人用，够了,2025年12月26日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",还可以性价比很高给家里老人用够了,可以 性价比 家里 老人 用够,商品1.csv
1,亮点： 发货快(当天下午4点下单，第二天1点多就到了)，价格实惠(1.8k多点拿下，我觉得挺实惠的)，手机没什么大问题，我不打游戏只是上网听歌而已。唯一的不足就是手机【太重了】，玩个手机手腕好容易累。对了还送了一张流量卡，没要。  ,2025年12月2日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",亮点 发货快当天下午点下单第二天点多就到了价格实惠多点拿下我觉得挺实惠的手机没什么大问题我不打游戏只是上网听歌而已唯一的不足就是手机太重了玩个手机手腕好容易累对了还送了一张流量卡没要,亮点 发货 当天 下午 下单 第二天 点多 价格 实惠 多点 拿下 觉得 实惠 手机 没什么 问题 打游戏 只是 上网 听歌 而已 唯一 不足 就是 手机 太重 玩个 手机 手腕 好容易 一张 流量 没要,商品1.csv
1,物流很快，质量很好， 东西也很喜欢，客服小姐姐也很好。 ,2025年12月16日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",物流很快质量很好 东西也很喜欢客服小姐姐也很好,物流 很快 质量 东西 喜欢 客服 小姐姐,商品1.csv
1,物流很快，东西不错，到手就打开了,2025年12月16日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",物流很快东西不错到手就打开了,物流 很快 东西 不错 到手 打开,商品1.csv
1,一般，防抖差一些很快没问题很好，不深度使用2-3天一冲还行给父母使用，没什么问题,2025年12月16日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",一般防抖差一些很快没问题很好不深度使用天一冲还行给父母使用没什么问题,一般 防抖 一些 很快 问题 深度 使用 天一 还行 父母 使用 没什么 问题,商品1.csv
1,看了很多网上说k80如何如何，心理怕怕的，今天到货体验后感觉很好用，值得购买，希望红米越来越好，，有需要购买手机的朋友不要相信晚上说的，自己体验才是真的，值得购买，,2025年12月8日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",看了很多网上说如何如何心理怕怕的今天到货体验后感觉很好用值得购买希望红米越来越好有需要购买手机的朋友不要相信晚上说的自己体验才是真的值得购买,很多 网上 如何 如何 心理 怕怕 今天 到货 体验 感觉 值得 购买 希望 红米 越来越 需要 购买 手机 朋友 不要 相信 晚上 自己 体验 真的 值得 购买,商品1.csv
1,可以的，老人家用用挺好的，价格也便宜，还会回购,2025年11月26日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",可以的老人家用用挺好的价格也便宜还会回购,可以 老人家 用用 价格 便宜 还会 回购,商品1.csv
1,小米售后服务非常好,2026年1月26日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",小米售后服务非常好,小米 售后服务 非常,商品1.csv
1,感觉不错，支持一个！,2026年1月23日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",感觉不错支持一个,感觉 不错 支持 一个,商品1.csv
1, 顺丰快递小伙太辛苦了，晚上九点过还在工作。服务非常好，请大家也对他们工作多一些理解宽容，年轻人生存太不容易了。,2025年12月6日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",顺丰快递小伙太辛苦了晚上九点过还在工作服务非常好请大家也对他们工作多一些理解宽容年轻人生存太不容易了,顺丰 快递 小伙 辛苦 晚上 九点 工作 服务 非常 大家 他们 工作 多一些 理解 宽容 年轻人 生存 太不容易,商品1.csv
1,挺好的 价格合适,2026年1月4日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",挺好的 价格合适,价格 合适,商品1.csv
1,满意待机很好,2026年1月22日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",满意待机很好,满意 待机,商品1.csv
1,目前用着还不错。发货速度。具体如下图所示。,2025年11月11日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",目前用着还不错发货速度具体如下图所示,目前 不错 发货 速度 具体 如下 所示,商品1.csv
1,红米K80。非常好用，非常流畅。淘宝购买是正品。大家赶紧下单。好用又实惠。,2025年11月11日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",红米非常好用非常流畅淘宝购买是正品大家赶紧下单好用又实惠,红米 非常 好用 非常 流畅 淘宝 购买 正品 大家 赶紧 下单 好用 实惠,商品1.csv
1,发货速度挺快的，手机是正品,2025年12月22日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",发货速度挺快的手机是正品,发货 速度 挺快 手机 正品,商品1.csv
1,颜值高，综合性能好，性价比高！,2025年12月22日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",颜值高综合性能好性价比高,颜值 综合性 性价比,商品1.csv
1,收到了，很好用，电池续航能力强。 ,2025年12月5日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",收到了很好用电池续航能力强,收到 电池 续航 能力,商品1.csv
1,送给爸爸的手机，原来的也是红米用了三年了很卡顿了，这次正好买个新的送他，性价比很高,2025年12月12日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",送给爸爸的手机原来的也是红米用了三年了很卡顿了这次正好买个新的送他性价比很高,送给 爸爸 手机 原来 红米 三年 卡顿 这次 正好 买个 性价比,商品1.csv
1,物流很快下单第三天就到了，东西不错，活动价格实惠值得推荐购买，保价后1900以内性价比王者，推荐购买，要是国补再给力点，简直完美,2025年11月18日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",物流很快下单第三天就到了东西不错活动价格实惠值得推荐购买保价后以内性价比王者推荐购买要是国补再给力点简直完美,物流 很快 下单 第三天 东西 不错 活动 价格 实惠 值得 推荐 购买 保价 以内 性价比 王者 推荐 购买 要是 国补 力点 简直 完美,商品1.csv
1,手机不错  物流速度也是飞快  老用户了  之前的手机坏了  换新的,2025年12月4日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",手机不错  物流速度也是飞快  老用户了  之前的手机坏了  换新的,手机 不错 物流 速度 飞快 用户 之前 手机,商品1.csv
1,挺好的，符合我的预期。好评,2026年3月4日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",挺好的符合我的预期好评,符合 预期 好评,商品1.csv
1,用了一段时间，流畅没啥问题，不错。,2026年3月3日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",用了一段时间流畅没啥问题不错,一段时间 流畅 问题 不错,商品1.csv
1,该商品收到，正品机，好评！待用后追评。,2026年1月1日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",该商品收到正品机好评待用后追评,商品 收到 正品 好评 待用 追评,商品1.csv
1,可以的，推荐,2026年1月18日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",可以的推荐,可以 推荐,商品1.csv
1,买给爸爸的  他很喜欢  嘻嘻嘻,2026年2月28日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+1024GB'}",买给爸爸的  他很喜欢  嘻嘻嘻,爸爸 喜欢 嘻嘻,商品1.csv
1,便宜实惠，还有国补，而且给父母用足够了，父亲很喜欢。买的第三台小米手机了,2025年12月20日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",便宜实惠还有国补而且给父母用足够了父亲很喜欢买的第三台小米手机了,便宜 实惠 还有 国补 而且 父母 足够 父亲 喜欢 第三台 小米 手机,商品1.csv
1,一直都是买的红米，从K40换的K80，后壳很漂亮，下次配的手机壳也希望是同色的，不然白**，价格认为挺合适，目前使用电池很耐用，系统操作也快，还在探索功能中,2025年11月22日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",一直都是买的红米从换的后壳很漂亮下次配的手机壳也希望是同色的不然白价格认为挺合适目前使用电池很耐用系统操作也快还在探索功能中,一直 红米 很漂亮 下次 手机 希望 同色 不然 价格 认为 合适 目前 使用 电池 耐用 系统 操作 探索 功能,商品1.csv
1,收到，就是工能比较多还在研究中，喜欢这色,2026年2月26日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",收到就是工能比较多还在研究中喜欢这色,收到 就是 工能 比较 研究 喜欢 这色,商品1.csv
1,非常丝滑，很好用 准备再买一台,2026年2月25日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",非常丝滑很好用 准备再买一台,非常 丝滑 准备 一台,商品1.csv
1,质量很好，好评！,2026年1月17日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",质量很好好评,质量 好评,商品1.csv
1,红米K80 很好用！系统流畅，拍照清晰！打游戏很爽！,2025年11月17日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",红米 很好用系统流畅拍照清晰打游戏很爽,红米 系统 流畅 拍照 清晰 打游戏 很爽,商品1.csv
1,不错，送货速度很快，商品包装完美，全新的，k80 给家里人用刚刚好,2025年11月9日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",不错送货速度很快商品包装完美全新的 给家里人用刚刚好,不错 送货 速度 很快 商品 包装 完美 全新 家里人 刚刚,商品1.csv
1,作为一个手机挑剔的消费者，这次购物体验简直完美。商品符合预期，无可挑剔。配货速度快如闪电。服务质量更是细致入微，满意了。,2025年11月21日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",作为一个手机挑剔的消费者这次购物体验简直完美商品符合预期无可挑剔配货速度快如闪电服务质量更是细致入微满意了,作为 一个 手机 挑剔 消费者 这次 购物 体验 简直 完美 商品 符合 预期 无可挑剔 配货 速度 快如闪电 服务质量 更是 细致入微 满意,商品1.csv
1,这款电子产品体验很棒运行速度快打开软件和切换程序都很流畅性能表现出色外观简约时尚携带方便价格也比较合理值得推荐购买。,2025年12月2日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",这款电子产品体验很棒运行速度快打开软件和切换程序都很流畅性能表现出色外观简约时尚携带方便价格也比较合理值得推荐购买,电子产品 体验 很棒 运行 速度 打开 软件 切换 程序 流畅 性能 表现出色 外观 简约 时尚 携带方便 价格 比较 合理 值得 推荐 购买,商品1.csv
1,物流很快，爸爸很喜欢，快递小哥人也很好,2025年12月9日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",物流很快爸爸很喜欢快递小哥人也很好,物流 很快 爸爸 喜欢 快递 小哥,商品1.csv
1,不错给老妈买的，挺好用，系统也流畅。,2025年12月29日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",不错给老妈买的挺好用系统也流畅,不错 老妈 挺好用 系统 流畅,商品1.csv
1,宝贝很好，发货速度快！,2025年12月29日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",宝贝很好发货速度快,宝贝 发货 速度,商品1.csv
1,还可以，发货很快,2026年1月14日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",还可以发货很快,可以 发货 很快,商品1.csv
1,发货物流派送快 头天下单 隔天就到了 总体来说，用了大概三四天的样子，还比较顺畅，但有一些功能的话，我好像没有掌握好 总体来说还可以的,2025年11月20日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",发货物流派送快 头天下单 隔天就到了 总体来说用了大概三四天的样子还比较顺畅但有一些功能的话我好像没有掌握好 总体来说还可以的,货物 流派 送快 天下 隔天 总体 来说 大概 三四天 样子 比较 顺畅 一些 功能 的话 好像 没有 掌握 总体 来说 可以,商品1.csv
1,K80性价比很高，买给妈妈用的，分辨率比note系列好太多了，新手机都丝滑,2025年12月17日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",性价比很高买给妈妈用的分辨率比系列好太多了新手机都丝滑,性价比 妈妈 分辨率 系列 好太多 新手机,商品1.csv
1,好评！物流很快，手机运行流畅,2025年12月17日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",好评物流很快手机运行流畅,好评 物流 很快 手机 运行 流畅,商品1.csv
1,终于买到了自己一直心心念念想要的款式了😍，这个价格能在平台买到真的很香了。,2025年12月17日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",终于买到了自己一直心心念念想要的款式了这个价格能在平台买到真的很香了,终于 买到 自己 一直 心心念念 想要 款式 这个 价格 平台 真的 很香,商品1.csv
1,很好，已经在旗舰店买了很多手机和平板，一如既往的好。,2026年1月13日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",很好已经在旗舰店买了很多手机和平板一如既往的好,已经 旗舰店 很多 手机 平板 一如既往,商品1.csv
1,物流很快～质量蛮好的，价格实惠好评～非常满意的一次购物之旅,2025年11月25日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",物流很快质量蛮好的价格实惠好评非常满意的一次购物之旅,物流 很快 质量 价格 实惠 好评 非常 满意 一次 购物 之旅,商品1.csv
1,颜色很好看，挺流畅的，打游戏也不卡，很有性价比就是了,2025年12月16日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",颜色很好看挺流畅的打游戏也不卡很有性价比就是了,颜色 好看 流畅 打游戏 不卡 性价比 就是,商品1.csv
1,运行流畅 ,2026年2月7日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",运行流畅,运行 流畅,商品1.csv
1,我觉得这一个手机真挺不错，用个几年还是没啥问题的。看的也挺好看。这个是白色的。黑色的也挺好看的,2025年11月14日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",我觉得这一个手机真挺不错用个几年还是没啥问题的看的也挺好看这个是白色的黑色的也挺好看的,觉得 一个 手机 挺不错 用个 几年 还是 问题 好看 这个 白色 黑色 好看,商品1.csv
1,手机反应挺快的，物流也很快！👍🏿👍🏿👍🏿,2025年11月14日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",手机反应挺快的物流也很快,手机 反应 挺快 物流 很快,商品1.csv
1,查验了之后发现是正品，也没有激活过，是新机。有个小瑕疵是送的手机壳有点难安装，太紧了。,2025年11月3日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",查验了之后发现是正品也没有激活过是新机有个小瑕疵是送的手机壳有点难安装太紧了,查验 之后 发现 正品 没有 激活 新机 有个 瑕疵 手机 有点 安装 太紧,商品1.csv
1,一直都在用小米，非常满意，支持国货。,2026年2月6日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",一直都在用小米非常满意支持国货,一直 小米 非常 满意 支持 国货,商品1.csv
1,用上了，先使用一段时间再说吧。,2025年11月23日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",用上了先使用一段时间再说吧,使用 一段时间 再说,商品1.csv
1,很好用，买给妈妈用刚刚好,2025年12月24日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",很好用买给妈妈用刚刚好,妈妈 刚刚,商品1.csv
1,手机很好看，发货很快，感谢客服王帅，帮我解决问题，很优惠的价格买到，不错不错很满意,2025年11月28日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",手机很好看发货很快感谢客服王帅帮我解决问题很优惠的价格买到不错不错很满意,手机 好看 发货 很快 感谢 客服 王帅 解决问题 优惠 价格 不错 不错 满意,商品1.csv
1,妈妈换的新机  之前那个属实不太行了  还得是小米...抗造！,2025年11月17日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",妈妈换的新机  之前那个属实不太行了  还得是小米抗造,妈妈 新机 之前 那个 属实 太行 小米 抗造,商品1.csv
1,用了段时间再来评价，手机正品。然后在淘宝上买的优势就是便宜。比官网便宜几百。虽然没抢到国补，但是我的88会员还是有优惠的。,2025年11月22日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",用了段时间再来评价手机正品然后在淘宝上买的优势就是便宜比官网便宜几百虽然没抢到国补但是我的会员还是有优惠的,段时间 评价 手机 正品 然后 淘宝 优势 就是 便宜 比官 便宜 几百 虽然 国补 但是 会员 还是 优惠,商品1.csv
1,还送了小礼物和手写贺卡，非常用心，感觉很温暖。,2025年12月13日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",还送了小礼物和手写贺卡非常用心感觉很温暖,礼物 手写 贺卡 非常 用心 感觉 温暖,商品1.csv
1,送给老爸的，还没用，看起来不错，有问题再反馈,2026年1月7日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",送给老爸的还没用看起来不错有问题再反馈,送给 老爸 没用 看起来 不错 问题 反馈,商品1.csv
1,很不错，贴了膜和送了个手机壳,2026年1月31日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",很不错贴了膜和送了个手机壳,不错 手机,商品1.csv
1,宝贝收到了，性价比高，又赶上26年国补，便宜不少。很好，k50换了k80.,2026年1月6日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",宝贝收到了性价比高又赶上年国补便宜不少很好换了,宝贝 收到 性价比 赶上 年国补 便宜 不少,商品1.csv
1,十多年了都是选择红米手机，性能稳定，功能齐全，完全能满足日常需要。入手这款手机，是选择它的超长续航。用了两天，感觉屏幕影像一般，机身有点重，其他方面中规中矩。今年的国家补贴很难领取，平台补贴最终2000多米入手。,2025年11月1日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",十多年了都是选择红米手机性能稳定功能齐全完全能满足日常需要入手这款手机是选择它的超长续航用了两天感觉屏幕影像一般机身有点重其他方面中规中矩今年的国家补贴很难领取平台补贴最终多米入手,十多年 选择 红米 手机 性能 稳定 功能齐全 完全 满足 日常 需要 入手 手机 选择 超长 续航 两天 感觉 屏幕 影像 一般 机身 有点 其他 方面 中规中矩 今年 国家补贴 很难 领取 平台 补贴 最终 多米 入手,商品1.csv
-1,中奖了，手机尾插里面金属面有点划痕，估计是手机测试的时候划的，唉。,2025年12月12日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",中奖了手机尾插里面金属面有点划痕估计是手机测试的时候划的唉,中奖 手机 里面 金属 有点 划痕 估计 手机 测试 时候,商品1.csv
1,信号好，音质好，手机速度也很快，值得推荐,2025年11月16日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",信号好音质好手机速度也很快值得推荐,信号 音质 手机 速度 很快 值得 推荐,商品1.csv
1,配件齐全，开机检测都正常，先用一段时间看看。,2025年11月16日,"{'机身颜色': '汐月蓝', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",配件齐全开机检测都正常先用一段时间看看,配件 齐全 开机 检测 正常 一段时间 看看,商品1.csv
1,员工众多。采购一堆。买手机上天猫官方旗舰店还是很好。质量棒棒的，发货又快。K80旗舰值得拥有。,2025年11月7日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",员工众多采购一堆买手机上天猫官方旗舰店还是很好质量棒棒的发货又快旗舰值得拥有,员工 众多 采购 一堆 买手机 上天 官方 旗舰店 还是 质量 棒棒 发货 旗舰 值得 拥有,商品1.csv
1,家里都是用的红米，手机本身性价比挺高的，只是每次买完就会降价，不急可以再蹲蹲。,2026年1月4日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",家里都是用的红米手机本身性价比挺高的只是每次买完就会降价不急可以再蹲蹲,家里 红米 手机 本身 性价比 只是 每次 降价 可以,商品1.csv
1,用上了，很顺滑，颜值也可以，喜欢,2025年12月21日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",用上了很顺滑颜值也可以喜欢,顺滑 颜值 可以 喜欢,商品1.csv
1,红米k80很流畅！打游戏很好。拍照清晰！,2025年11月20日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",红米很流畅打游戏很好拍照清晰,红米 流畅 打游戏 拍照 清晰,商品1.csv
1,性价比高，颜值爆表，屏显透亮，金属中框，手感也好，用了十年了，希望小米越来越好,2025年11月15日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",性价比高颜值爆表屏显透亮金属中框手感也好用了十年了希望小米越来越好,性价比 高颜值 爆表屏 透亮 金属 中框 手感 也好 十年 希望 小米 越来越,商品1.csv
1,一直用的红米，满足我的需求,2026年1月26日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",一直用的红米满足我的需求,一直 红米 满足 需求,商品1.csv
1,手机用起来很顺手，爸爸非常喜欢,2025年12月20日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",手机用起来很顺手爸爸非常喜欢,手机 起来 顺手 爸爸 非常 喜欢,商品1.csv
1,很中意这款产品带使用后再来评价,2025年12月20日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",很中意这款产品带使用后再来评价,中意 产品 使用 评价,商品1.csv
1,手机很棒。起初我持怀疑态度，但它超出了我的预期. 相机也不错,2025年11月10日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",手机很棒起初我持怀疑态度但它超出了我的预期 相机也不错,手机 很棒 起初 我持 怀疑 态度 超出 预期 相机 不错,商品1.csv
1,🎉这款手机真的超赞！✨雪岩白颜值超高，拿在手里质感很好~ 🌟存储容量也够用，日常使用很流畅，完全符合预期！💯性价比很高，推荐购买哦~ 😊,2025年11月14日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",这款手机真的超赞雪岩白颜值超高拿在手里质感很好 存储容量也够用日常使用很流畅完全符合预期性价比很高推荐购买哦,手机 真的 超赞雪岩 白颜值 超高 手里 质感 存储容量 够用 日常 使用 流畅 完全符合 预期 性价比 推荐 购买,商品1.csv
1,手机很好，很耐用，充电快，电量够用24小时了,2025年11月14日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",手机很好很耐用充电快电量够用小时了,手机 耐用 充电 电量 够用 小时,商品1.csv
1,硬件可以的，系统预装的软件太少了？,2025年12月19日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",硬件可以的系统预装的软件太少了,硬件 可以 系统 预装 软件 太少,商品1.csv
1,没有国补情况下2290也算便宜了,2026年1月22日,"{'机身颜色': '雪岩白', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",没有国补情况下也算便宜了,没有 国补 情况 便宜,商品1.csv
1,送货超级快，新机，完好，网销售排行还是有道理的，手感不错，物美价廉，完全物超所值，强烈推荐大家购买！,2025年11月1日,"{'机身颜色': '山峦青', '套餐类型': '官方标配', '存储容量': '12GB+512GB'}",送货超级快新机完好网销售排行还是有道理的手感不错物美价廉完全物超所值强烈推荐大家购买,送货 超级 新机 完好 销售 排行 还是 道理 手感 不错 物美价廉 完全 物超所值 强烈推荐 大家 购买,商品1.csv
1,不错好用，喜欢，物美价廉，值得推荐,2025年11月23日,"{'机身颜色': '玄夜黑', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",不错好用喜欢物美价廉值得推荐,不错 好用 喜欢 物美价廉 值得 推荐,商品1.csv
