评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件,情感分值,情感倾向
1,手机很好，性能也很稳定，价格超值,2026年3月4日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机很好性能也很稳定价格超值,手机 性能 稳定 价格 超值,商品9.csv,0.9996,正向
1,很好用国补可以的 通信音质：不错 其他特色：挺快的 显示效果：颜色好看,2026年3月4日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",很好用国补可以的 通信音质不错 其他特色挺快的 显示效果颜色好看,国补 可以 通信 音质 不错 其他 特色 挺快 显示 效果 颜色 好看,商品9.csv,0.9998,正向
1,好好好 显示效果： 显示效果： 显示效果： 其他特色： 通信音质：,2026年3月4日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",好好好 显示效果 显示效果 显示效果 其他特色 通信音质,好好 显示 效果 显示 效果 显示 效果 其他 特色 通信 音质,商品9.csv,0.9327,正向
1,很不错的机器，手机后部手感好，系统运行流畅 电池充一次够用两天，很不错的机子。,2025年12月25日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",很不错的机器手机后部手感好系统运行流畅 电池充一次够用两天很不错的机子,不错 机器 手机 后部 手感 系统 运行 流畅 电池 一次 够用 两天 不错 机子,商品9.csv,0.9997,正向
1,手机收到了，用了一会。感觉很不错，功能很齐全，很满意！客服人也很好！,2025年12月25日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",手机收到了用了一会感觉很不错功能很齐全很满意客服人也很好,手机 收到 一会 感觉 不错 功能 齐全 满意 客服,商品9.csv,0.9976,正向
1,手机续航真的很可以，玩了一天还有电，平常的手机一天要充两次电，玩游戏也流畅,2025年12月25日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",手机续航真的很可以玩了一天还有电平常的手机一天要充两次电玩游戏也流畅,手机 续航 真的 可以 一天 还有 平常 手机 一天 要充 两次 电玩 游戏 流畅,商品9.csv,0.9946,正向
1,很不错，用了一整天才需要充电，大大缓解了我的电量焦虑，颜值也不错，国补之后也很优惠，喜欢就下单吧，不用犹豫了。,2025年12月25日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",很不错用了一整天才需要充电大大缓解了我的电量焦虑颜值也不错国补之后也很优惠喜欢就下单吧不用犹豫了,不错 一整天 需要 充电 大大 缓解 电量 焦虑 颜值 不错 国补 之后 优惠 喜欢 下单 不用 犹豫,商品9.csv,1.0,正向
1,方方正正的手机，宽度明显比以前大了，这个好评。新手机系统高，功能多，挺不错的,2025年12月25日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",方方正正的手机宽度明显比以前大了这个好评新手机系统高功能多挺不错的,方方正正 手机 宽度 明显 以前 这个 好评 新手机 系统 功能 挺不错,商品9.csv,0.9831,正向
1,手机运行异常丝滑，操作系统隐私和功能都是安卓手机第一档的存在，真香机！,2025年12月25日,"{'机身颜色': '掠影绿', '存储容量': '16GB+1TB'}",手机运行异常丝滑操作系统隐私和功能都是安卓手机第一档的存在真香机,手机 运行 异常 丝滑 操作系统 隐私 功能 安卓 手机 第一 存在 真香机,商品9.csv,0.9996,正向
1,手机一上手质感很好，昨天买的今天就到了，超级谢谢客服，让加急送就加急了，因为过几天要赶火车，怕来不及，电池容量很大，充电快续航久。一直在用这个牌子的手机，值得信赖,2025年12月25日,"{'机身颜色': '掠影绿', '存储容量': '16GB+1TB'}",手机一上手质感很好昨天买的今天就到了超级谢谢客服让加急送就加急了因为过几天要赶火车怕来不及电池容量很大充电快续航久一直在用这个牌子的手机值得信赖,手机 一上 质感 昨天 今天 超级 谢谢 客服 加急 加急 因为 几天 火车 来不及 电池容量 很大 充电 续航 一直 这个 牌子 手机 值得 信赖,商品9.csv,0.9352,正向
1,顺丰物流负责细心，商家发货迅速包装严实，配件齐全全新未拆封。使用两天很棒，之前还纠结是否从果喊到安，用了以后真是多虑了！,2025年12月25日,"{'机身颜色': '掠影绿', '存储容量': '16GB+1TB'}",顺丰物流负责细心商家发货迅速包装严实配件齐全全新未拆封使用两天很棒之前还纠结是否从果喊到安用了以后真是多虑了,顺丰 物流 负责 细心 商家 发货 迅速 包装 严实 配件 齐全 全新 拆封 使用 两天 很棒 之前 纠结 是否 从果 安用 以后 真是 多虑,商品9.csv,0.9888,正向
1,用起来很顺滑，不卡顿。带游戏也不是很卡，电也很耐用,2026年2月27日,"{'机身颜色': '闪速黑', '存储容量': '16GB+1TB'}",用起来很顺滑不卡顿带游戏也不是很卡电也很耐用,起来 顺滑 不卡顿 游戏 不是 很卡电 耐用,商品9.csv,0.8685,正向
1,一加Ace6T性能稳，165Hz屏丝滑，8300mAh续航强，游戏散热好，日常用很顺手。 ✨这款手机真的超出预期啦！🌟屏幕滑动起来特别流畅，不管是刷视频还是玩游戏都很舒服~🔋电池续航也超给力，充满电用一整天完全没问题，再也不用频繁找充电器了~🎮玩游戏的时候手机也不会很烫，性能很稳定，日常使用特别顺手，推荐入手哦！😊,2025年12月10日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",一加性能稳屏丝滑续航强游戏散热好日常用很顺手 这款手机真的超出预期啦屏幕滑动起来特别流畅不管是刷视频还是玩游戏都很舒服电池续航也超给力充满电用一整天完全没问题再也不用频繁找充电器了玩游戏的时候手机也不会很烫性能很稳定日常使用特别顺手推荐入手哦,一加 性能 稳屏 丝滑 续航 游戏 散热 日常 顺手 手机 真的 超出 预期 屏幕 滑动 起来 特别 流畅 不管 视频 还是 玩游戏 舒服 电池 续航 超给力 充满 电用 一整天 完全 问题 再也 不用 频繁 充电器 玩游戏 时候 手机 不会 性能 稳定 日常 使用 特别 顺手 推荐 入手,商品9.csv,1.0,正向
1,整机电池耐用用了一天基本没掉电，显示效果也不错，唯一就是打游戏可能偶尔有卡顿应该是系统的问题,2025年12月10日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",整机电池耐用用了一天基本没掉电显示效果也不错唯一就是打游戏可能偶尔有卡顿应该是系统的问题,整机 电池 耐用 一天 基本 掉电 显示 效果 不错 唯一 就是 打游戏 可能 偶尔 有卡顿 应该 系统 问题,商品9.csv,0.7352,中性
1,手机好用 配送速度也挺快 就是如果晚几天国补力度更大了 ,2025年12月31日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",手机好用 配送速度也挺快 就是如果晚几天国补力度更大了,手机 好用 配送 速度 挺快 就是 如果 几天 国补 力度 更大,商品9.csv,0.9452,正向
1,拿到手了，质感还是很不错的，同事先买的，感觉不错就下单了，希望能用的久点,2025年12月31日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",拿到手了质感还是很不错的同事先买的感觉不错就下单了希望能用的久点,拿到 质感 还是 不错 同事 先买 感觉 不错 下单 希望 能用 久点,商品9.csv,0.9978,正向
1,性价比很高，非常值得入手，一直是一加的忠实用户。,2025年12月31日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",性价比很高非常值得入手一直是一加的忠实用户,性价比 非常 值得 入手 一直 一加 忠实 用户,商品9.csv,0.9956,正向
1,性价比非常高，游戏体验感拉满，游戏内核强大！ 五星好评，点赞！,2025年12月31日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",性价比非常高游戏体验感拉满游戏内核强大 五星好评点赞,性价比 非常 游戏 体验 感拉满 游戏 内核 强大 五星 好评 点赞,商品9.csv,0.9994,正向
1,一加ace6T，骁龙8gen5，165hz快人一步，8300大电池长续航耐用,2025年12月31日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",一加骁龙快人一步大电池长续航耐用,一加 骁龙快 一步 电池 续航 耐用,商品9.csv,0.9301,正向
1,游戏性能：不错  王者144很稳定（均衡模式下） 拍照：一般  还行 电池：有点小失望    耗电有点快  早上8点半90电到下午1点半  玩了一把王者，刷了1个半小时的视频  耗电33 没给我带来惊喜  上台机子为iqooneo9s pro  充电：有点慢 体验感很强  新鲜感不错 是否推荐购买：是，而且是要重度游戏用户买的,2025年12月6日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",游戏性能不错  王者很稳定均衡模式下 拍照一般  还行 电池有点小失望    耗电有点快  早上点半电到下午点半  玩了一把王者刷了个半小时的视频  耗电 没给我带来惊喜  上台机子为   充电有点慢 体验感很强  新鲜感不错 是否推荐购买是而且是要重度游戏用户买的,游戏 性能 不错 王者 稳定 均衡 模式 拍照 一般 电池 有点 失望 耗电 有点 早上 点半电到 下午 点半 一把 王者 半小时 视频 耗电 带来 惊喜 上台 机子 充电 有点 体验 新鲜感 不错 是否 推荐 购买 而且 重度 游戏 用户,商品9.csv,0.998,正向
1,  一加 Ace 6T 简直就是手机界的“六边形战士”！性能强到离谱，首发的第五代骁龙 8 芯片，跑分直接超 356 万，玩游戏就像开了挂一样，各种高帧率模式随便开，根本不带卡顿的。续航更是逆天，8300mAh 的大电池，重度手游党都能轻松撑一整天，100W 闪充就像给手机装了个火箭加速器，充电速度快得惊人。外观也超有个性，三种配色都很绝，拿在手里回头率爆表。还有它的拍照功能，5000 万超光影旗舰影像系统，随便一拍就是大片既视感。,2025年12月19日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",一加   简直就是手机界的六边形战士性能强到离谱首发的第五代骁龙  芯片跑分直接超  万玩游戏就像开了挂一样各种高帧率模式随便开根本不带卡顿的续航更是逆天 的大电池重度手游党都能轻松撑一整天 闪充就像给手机装了个火箭加速器充电速度快得惊人外观也超有个性三种配色都很绝拿在手里回头率爆表还有它的拍照功能 万超光影旗舰影像系统随便一拍就是大片既视感,一加 简直 就是 手机 六边形 战士 性能 离谱 首发 第五代 骁龙 芯片 直接 玩游戏 一样 各种 高帧 模式 随便 根本 不带 卡顿 续航 更是 逆天 电池 重度 手游党 轻松 一整天 闪充 手机 火箭 加速器 充电 速度 快得 惊人 外观 超有 个性 三种 配色 手里 回头率 爆表 还有 拍照 功能 万超 光影 旗舰 影像 系统 随便 一拍 就是 大片 既视感,商品9.csv,0.998,正向
1,手机收到，特意用了几天，体验一下手感，特别丝滑，系统也比较流畅，稍重一些，性价比高。,2025年12月14日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",手机收到特意用了几天体验一下手感特别丝滑系统也比较流畅稍重一些性价比高,手机 收到 特意 几天 体验 一下 手感 特别 丝滑 系统 比较 流畅 稍重 一些 性价比,商品9.csv,0.9983,正向
1,这款手机性价比是真高，吃鸡165帧是真的香，配了8300毫安大电池但整机重量一般，打游戏久了手不酸，其它功能正在摸索中，目前没有***ug，强烈推荐！,2025年12月14日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",这款手机性价比是真高吃鸡帧是真的香配了毫安大电池但整机重量一般打游戏久了手不酸其它功能正在摸索中目前没有强烈推荐,手机 性价比 真的 香配 毫安 电池 整机 重量 一般 打游戏 手不酸 其它 功能 正在 摸索 目前 没有 强烈推荐,商品9.csv,0.9999,正向
1,显示效果：屏幕很不错，显示效果很不错。最主要就是系统流畅，打开应用和玩游戏一点都不卡。总体来讲满意 ,2025年12月14日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",显示效果屏幕很不错显示效果很不错最主要就是系统流畅打开应用和玩游戏一点都不卡总体来讲满意,显示 效果 屏幕 不错 显示 效果 不错 主要 就是 系统 流畅 打开 应用 玩游戏 一点 不卡 总体 来讲 满意,商品9.csv,1.0,正向
1,还行吧   系统流畅  续航顶  自己用着好就好,2025年12月14日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",还行吧   系统流畅  续航顶  自己用着好就好,还行 系统 流畅 续航 自己,商品9.csv,0.9953,正向
1,手机收到性能很好，做工无敌，游戏也流畅，性价比很高，很满意的手机 非常好,2025年12月14日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机收到性能很好做工无敌游戏也流畅性价比很高很满意的手机 非常好,手机 收到 性能 做工 无敌 游戏 流畅 性价比 满意 手机 非常,商品9.csv,1.0,正向
1,也用了快一个星期到两个星期了，说说感觉啊，就是续航是真的强，是真的能用到1天一夜的，是游戏档的话，可能是要一天一充的，嗯，续航是真的很猛，就是发现了一个可能是手机刷新率的问题，就是淘宝滑动页面的时候，可能会卡，这是因为刷新率的问题，把它调成90就可以了，可能是淘宝本身没更新到120赫兹，所以会有点卡，其他的没什么问题,2025年12月14日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",也用了快一个星期到两个星期了说说感觉啊就是续航是真的强是真的能用到天一夜的是游戏档的话可能是要一天一充的嗯续航是真的很猛就是发现了一个可能是手机刷新率的问题就是淘宝滑动页面的时候可能会卡这是因为刷新率的问题把它调成就可以了可能是淘宝本身没更新到赫兹所以会有点卡其他的没什么问题,一个 星期 两个 星期 感觉 就是 续航 真的 强是 真的 用到 一夜 游戏 的话 可能 一天 一充 续航 真的 就是 发现 一个 可能 手机 刷新率 问题 就是 淘宝 滑动 页面 时候 可能 会卡 是因为 刷新率 问题 成就 可以 可能 淘宝 本身 更新 赫兹 所以 有点 其他 没什么 问题,商品9.csv,0.0,负向
1,包装完好。物流贼快！赞👍🏻👍🏻👍🏻,2026年2月23日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",包装完好物流贼快赞,包装 完好 流贼 快赞,商品9.csv,0.9732,正向
1,太好用了，没想到这么好用，我觉得这应该是我用过最好用的手机了，实测到手之后52%的点亮高刷5小时之后剩余26，仅仅耗电26,2025年12月24日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",太好用了没想到这么好用我觉得这应该是我用过最好用的手机了实测到手之后的点亮高刷小时之后剩余仅仅耗电,太好 没想到 这么 好用 觉得 应该 最好 手机 实测 到手 之后 点亮 高刷 小时 之后 剩余 仅仅 耗电,商品9.csv,0.4893,中性
1,手机性能很好，打游戏很流畅不卡顿，屏幕大小很适合打游戏，送给儿子的非常喜欢,2025年12月24日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",手机性能很好打游戏很流畅不卡顿屏幕大小很适合打游戏送给儿子的非常喜欢,手机 性能 打游戏 流畅 不卡顿 屏幕 大小 适合 打游戏 送给 儿子 非常 喜欢,商品9.csv,1.0,正向
1,外观很好看，值得购买，非常喜欢,2025年12月24日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",外观很好看值得购买非常喜欢,外观 好看 值得 购买 非常 喜欢,商品9.csv,0.9971,正向
1,还不错，用起来很流畅，已经买过几次了，电池还比较耐用,2025年12月24日,"{'机身颜色': '闪速黑', '存储容量': '16GB+1TB'}",还不错用起来很流畅已经买过几次了电池还比较耐用,不错 起来 流畅 已经 买过 几次 电池 比较 耐用,商品9.csv,0.9966,正向
1,通信音质：非常好  其他特色：非常好 显示效果：非常好 颜色非常好看，尺寸也正好,2025年12月24日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",通信音质非常好  其他特色非常好 显示效果非常好 颜色非常好看尺寸也正好,通信 音质 非常 其他 特色 非常 显示 效果 非常 颜色 非常 好看 尺寸 正好,商品9.csv,0.9973,正向
1,东西不错，好事求是的说OPPO的系统确实已经很不错，一加系统非常完美，以后就用它了 显示效果：,2025年12月24日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",东西不错好事求是的说的系统确实已经很不错一加系统非常完美以后就用它了 显示效果,东西 不错 好事 求是 系统 确实 已经 不错 一加 系统 非常 完美 以后 显示 效果,商品9.csv,0.9733,正向
1,拿到手迫不及待开机，手机很好，质感嘎嘎滴，游戏也不卡。电池经用，是我想要的！,2025年12月24日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",拿到手迫不及待开机手机很好质感嘎嘎滴游戏也不卡电池经用是我想要的,拿到 迫不及待 开机 手机 质感 嘎嘎 游戏 不卡 电池 经用 想要,商品9.csv,0.9966,正向
1,不错不错，从一加3T开始就一直支持一加手机，从来没有让我失望，打游戏非常好，画质清晰！,2025年12月24日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",不错不错从一加开始就一直支持一加手机从来没有让我失望打游戏非常好画质清晰,不错 不错 一加 开始 一直 支持 一加 手机 从来 没有 失望 打游戏 非常 画质 清晰,商品9.csv,0.993,正向
1,这个手机很不错，好用，电量特别顶，打游戏完全没有续航焦虑。特别爽,2025年12月24日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",这个手机很不错好用电量特别顶打游戏完全没有续航焦虑特别爽,这个 手机 不错 用电量 特别 打游戏 完全 没有 续航 焦虑 特别,商品9.csv,0.9998,正向
1,之前用ACE2快三年，换了这个稍有点不习惯。这个稍宽，边角都是直角持握感不如ACE2。另一个就是音量键放在了右侧开机键上面，需要适应一下。需要吐槽一下电池，之前的ACE2就是因为电池衰减严重才换的这个，但是8300毫安并没有体现出两倍的待机时间，感觉有些虚标了。,2025年12月24日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",之前用快三年换了这个稍有点不习惯这个稍宽边角都是直角持握感不如另一个就是音量键放在了右侧开机键上面需要适应一下需要吐槽一下电池之前的就是因为电池衰减严重才换的这个但是毫安并没有体现出两倍的待机时间感觉有些虚标了,之前 用快 三年 这个 有点 习惯 这个 稍宽 边角 直角 持握 不如 一个 就是 音量 放在 右侧 开机 上面 需要 适应 一下 需要 吐槽 一下 电池 之前 就是 因为 电池 衰减 严重 这个 但是 毫安 没有 体现 两倍 待机时间 感觉 有些 虚标,商品9.csv,0.0568,负向
1,对于手机性价比来说 看了很多手机才最后敲定了6T。看中了他的外观和大容量电池，到手很流畅，没有问题。,2025年12月18日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",对于手机性价比来说 看了很多手机才最后敲定了看中了他的外观和大容量电池到手很流畅没有问题,对于 手机 性价比 来说 很多 手机 最后 敲定 看中 外观 大容量 电池 到手 流畅 没有 问题,商品9.csv,1.0,正向
1,🌟手机收到啦，闪速黑颜值超高，上手质感很棒~ ✨存储容量够用，日常使用很流畅，完全符合描述呢~ 💯补贴后价格也很实惠，性价比超高，推荐入手哦~ 😊,2025年12月18日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机收到啦闪速黑颜值超高上手质感很棒 存储容量够用日常使用很流畅完全符合描述呢 补贴后价格也很实惠性价比超高推荐入手哦,手机 收到 闪速 黑颜值 超高 质感 很棒 存储容量 够用 日常 使用 流畅 完全符合 描述 补贴 价格 实惠 性价比 超高 推荐 入手,商品9.csv,1.0,正向
1,不错的手机  通信音质：很好 颜色好看 像素好 发货快 配送快 音质好 屏幕大 喜欢🤩,2025年12月18日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",不错的手机  通信音质很好 颜色好看 像素好 发货快 配送快 音质好 屏幕大 喜欢,不错 手机 通信 音质 颜色 好看 像素 发货 配送 音质 屏幕 喜欢,商品9.csv,0.9999,正向
1,一直用OPPO的手机，这还是第一次买一加这个品牌，主要是看6T手机这个大容量电池买的，没想到颜值也这么nice😍😍！用了一天各方面体验都不错，想要换手机的亲们的可以考虑这款，物美价廉！,2025年12月18日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",一直用的手机这还是第一次买一加这个品牌主要是看手机这个大容量电池买的没想到颜值也这么用了一天各方面体验都不错想要换手机的亲们的可以考虑这款物美价廉,一直 手机 还是 第一次 一加 这个 品牌 主要 手机 这个 大容量 电池 没想到 颜值 这么 一天 方面 体验 不错 想要 手机 亲们 可以 考虑 物美价廉,商品9.csv,0.931,正向
1,外观漂亮，实用性高，电池可以用很久，待机半天用了不到二十个点。应该能用两天。,2025年12月18日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",外观漂亮实用性高电池可以用很久待机半天用了不到二十个点应该能用两天,外观 漂亮 实用性 电池 可以 待机 半天 不到 二十个 应该 两天,商品9.csv,0.8111,正向
1,好用，还能和电脑互联，惊呆我了，能连苹果手表，电脑，很方便，电池容量也很大，完全够用，性价比很高绿色很惊艳,2025年12月18日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",好用还能和电脑互联惊呆我了能连苹果手表电脑很方便电池容量也很大完全够用性价比很高绿色很惊艳,好用 电脑 互联 惊呆 苹果 手表 电脑 方便 电池容量 很大 完全 够用 性价比 绿色 惊艳,商品9.csv,0.9998,正向
1,手机打游戏很顺畅 质感很好 性价又高 165hz高刷绝了 电池容量大 完全不用担心充电问题,2025年12月18日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",手机打游戏很顺畅 质感很好 性价又高 高刷绝了 电池容量大 完全不用担心充电问题,手机 打游戏 顺畅 质感 性价 高刷绝 电池容量 完全 不用 担心 充电 问题,商品9.csv,0.9998,正向
1,紫色很漂亮 手机真不错 反应速度很快显示效果也不错  充电速度是真快 ,2025年12月18日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",紫色很漂亮 手机真不错 反应速度很快显示效果也不错  充电速度是真快,紫色 很漂亮 手机 真不错 反应速度 很快 显示 效果 不错 充电 速度 真快,商品9.csv,0.9998,正向
1,前一个手机用的一加，感觉不错，这次换手机又选择了一加，这个6T是新品，价格也实惠，运行流畅，电池耐用，对我来说足够了,2025年12月18日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",前一个手机用的一加感觉不错这次换手机又选择了一加这个是新品价格也实惠运行流畅电池耐用对我来说足够了,一个 手机 一加 感觉 不错 这次 手机 选择 一加 这个 新品 价格 实惠 运行 流畅 电池 耐用 来说 足够,商品9.csv,1.0,正向
1,手机电池耐用，外观美观时尚，性能稳定卓越.,2025年12月18日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",手机电池耐用外观美观时尚性能稳定卓越,手机电池 耐用 外观 美观 时尚 性能 稳定 卓越,商品9.csv,0.9978,正向
1,超级超级好，手机屏幕很大很喜欢，绿色颜色也很好看！电池很大！上了两节课才掉了六度电！！！设计也很人性，有很多设置都可以自己选择自己调整！很不错的一款手机！ ,2025年12月18日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",超级超级好手机屏幕很大很喜欢绿色颜色也很好看电池很大上了两节课才掉了六度电设计也很人性有很多设置都可以自己选择自己调整很不错的一款手机,超级 超级 手机 屏幕 很大 喜欢 绿色 颜色 好看 电池 很大 两节课 六度 设计 人性 很多 设置 可以 自己 选择 自己 调整 不错 一款 手机,商品9.csv,0.9999,正向
1,其他特色：紫色还是好看，就是发货最晚了。系统流畅，打游戏刚刚好 ,2025年12月18日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",其他特色紫色还是好看就是发货最晚了系统流畅打游戏刚刚好,其他 特色 紫色 还是 好看 就是 发货 最晚 系统 流畅 打游戏 刚刚,商品9.csv,0.9914,正向
1,发货速度很快，手机试用了一下，还是挺好的，卖家服务也好，目前很满意！,2025年12月18日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",发货速度很快手机试用了一下还是挺好的卖家服务也好目前很满意,发货 速度 很快 手机 试用 一下 还是 卖家 服务 也好 目前 满意,商品9.csv,0.9946,正向
1,手机质量好，屏幕显示清楚，运行速度快，电池大耐用打游戏可以，高刷很好显示很快可以购买做工很好摸着可以,2025年12月18日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",手机质量好屏幕显示清楚运行速度快电池大耐用打游戏可以高刷很好显示很快可以购买做工很好摸着可以,手机 质量 屏幕显示 清楚 运行 速度 电池 耐用 打游戏 可以 高刷 显示 很快 可以 购买 做工 可以,商品9.csv,0.9995,正向
1,刚拿到这台一加 Ace 6T 时，手指下意识在背板上摩挲了很久。  这种丝绸玻璃的触感，温润得不像是一台通常意义上的“性能机”。这台手机上高强度铝合金中框和严丝合缝的工艺，它的质感其实是在向顶级旗舰看齐。  点亮屏幕，165Hz 刷新率首先带来了参数上的胜利，当你指尖滑动的时候，那种“零时差”的触觉和视觉的配合，又很新奇。第五代骁龙 8 移动平台，在游戏里它是真的能让你感受到什么叫“意念合一”的跟手感。  但最让我觉得离谱的，是它在 8.3mm 左右的机身里，硬塞进了一块 8300mAh 的冰川电池。,2025年12月5日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",刚拿到这台一加   时手指下意识在背板上摩挲了很久  这种丝绸玻璃的触感温润得不像是一台通常意义上的性能机这台手机上高强度铝合金中框和严丝合缝的工艺它的质感其实是在向顶级旗舰看齐  点亮屏幕 刷新率首先带来了参数上的胜利当你指尖滑动的时候那种零时差的触觉和视觉的配合又很新奇第五代骁龙  移动平台在游戏里它是真的能让你感受到什么叫意念合一的跟手感  但最让我觉得离谱的是它在  左右的机身里硬塞进了一块  的冰川电池,拿到 这台 一加 手指 下意识 背板 摩挲 这种 丝绸 玻璃 触感 温润 像是 一台 通常 意义 性能 这台 手机 高强度 铝合金 中框 严丝合缝 工艺 质感 其实 顶级 旗舰 看齐 点亮 屏幕 刷新率 首先 带来 参数 胜利 指尖 滑动 时候 那种 零时 触觉 视觉 配合 新奇 第五代 骁龙 移动 平台 游戏 真的 感受 什么 意念 合一 手感 觉得 离谱 左右 机身 塞进 一块 冰川 电池,商品9.csv,1.0,正向
1,其他特色：手机很薄，功能很好， 显示效果：高刷和游戏以为拍照什么的很好 对我来说打游戏不错 ,2025年12月5日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",其他特色手机很薄功能很好 显示效果高刷和游戏以为拍照什么的很好 对我来说打游戏不错,其他 特色 手机 功能 显示 效果 高刷 游戏 以为 拍照 什么 来说 打游戏 不错,商品9.csv,0.9998,正向
1,异常的流畅，手机搬家连续使用三个半小时掉电仅6%，,2025年12月5日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",异常的流畅手机搬家连续使用三个半小时掉电仅,异常 流畅 手机 搬家 连续 使用 三个 半小时 掉电,商品9.csv,0.6877,中性
1,货已收到  期待后续的精彩使用  顺丰快递下单隔天就发货挺快的,2025年12月5日,"{'机身颜色': '闪速黑', '存储容量': '16GB+1TB'}",货已收到  期待后续的精彩使用  顺丰快递下单隔天就发货挺快的,货已 收到 期待 后续 精彩 使用 顺丰 快递 下单 隔天 发货 挺快,商品9.csv,0.1356,负向
1,不太爱评价，但这个是真的棒！质量很好，做工细致，包裹很严实，快递服务态度好，绝对好评！,2026年1月28日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",不太爱评价但这个是真的棒质量很好做工细致包裹很严实快递服务态度好绝对好评,不太爱 评价 这个 真的 质量 做工 细致 包裹 严实 快递 服务态度 绝对 好评,商品9.csv,0.4606,中性
1,手机收到，做工很好，很精致 金属机身，运行流畅玩游戏帧数很高，这次购物很满意,2025年12月13日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机收到做工很好很精致 金属机身运行流畅玩游戏帧数很高这次购物很满意,手机 收到 做工 精致 金属 机身 运行 流畅 玩游戏 这次 购物 满意,商品9.csv,1.0,正向
1,手机使用了一星期左右，总的来说还不错，续航方面中度使用两天一充，游戏偶尔玩一下王者荣耀开高帧率也很流畅很湿滑，总的来说确实不错！,2025年12月13日,"{'机身颜色': '闪速黑', '存储容量': '16GB+1TB'}",手机使用了一星期左右总的来说还不错续航方面中度使用两天一充游戏偶尔玩一下王者荣耀开高帧率也很流畅很湿滑总的来说确实不错,手机 使用 星期 左右 总的来说 不错 续航 方面 中度 使用 两天 一充 游戏 偶尔 一下 王者 荣耀 开高 流畅 很湿 总的来说 确实 不错,商品9.csv,1.0,正向
