评论,分数,产品,名字,评论ID,清洗后评论,分词后评论,来源文件,情感分值,情感倾向
这款手机是在京东自营上购买的，京东物流送货很快就收到了。手机外观大气，红色喜庆，大小合适，屏幕清晰，音效很好，拍照自带美颜，出片美丽，棒棒哒！,5,已购 朱砂红 8GB+128GB,zhq0366,161,这款手机是在京东自营上购买的京东物流送货很快就收到了手机外观大气红色喜庆大小合适屏幕清晰音效很好拍照自带美颜出片美丽棒棒哒,手机 京东 自营 购买 京东 物流 送货 很快 收到 手机 外观 大气 红色 喜庆 大小 合适 屏幕 清晰 音效 拍照 自带 美颜 出片 美丽 棒棒,商品9.csv,1.0,正向
"好用
外形外观：好看
屏幕音效：很好
拍照效果：好看有动图 清晰
运行速度：很快 符合本人要求
待机时间：很长 续航时间久
其他特色：嗯怎么说呢反正很好",5,已购 月影白 8GB+256GB,k***4,162,"好用
外形外观好看
屏幕音效很好
拍照效果好看有动图 清晰
运行速度很快 符合本人要求
待机时间很长 续航时间久
其他特色嗯怎么说呢反正很好",好用 外形 外观 好看 屏幕 音效 拍照 效果 好看 有动图 清晰 运行 速度 很快 符合 本人 要求 待机时间 很长 续航 时间 其他 特色 怎么 反正,商品9.csv,1.0,正向
手机非常高端上档次.手感好.速度快.照相清晰.这个价位这个品质太高了.非常奈斯！真心觉得现在荣耀做的不错！,5,已购 朱砂红 8GB+128GB,yidong1314,163,手机非常高端上档次手感好速度快照相清晰这个价位这个品质太高了非常奈斯真心觉得现在荣耀做的不错,手机 非常 高端 上档次 手感 速度 快照 清晰 这个 价位 这个 品质 太高 非常 奈斯 真心 觉得 现在 荣耀 不错,商品9.csv,1.0,正向
待机时间很长，充电也快，参加了以旧换新和国补，超划算的价格，运行速度没问题，外观大气上档次，过年买来送给老人，很好的礼物🎁。,5,已购 幻夜黑 8GB+128GB,j***8,164,待机时间很长充电也快参加了以旧换新和国补超划算的价格运行速度没问题外观大气上档次过年买来送给老人很好的礼物,待机时间 很长 充电 参加 以旧换新 国补超 划算 价格 运行 速度 问题 外观 大气 上档次 过年 买来 送给 老人 礼物,商品9.csv,1.0,正向
"拍照效果：挺好的，清熄
待机时间：够用了两天
外形外观：整体还行，充电速度非常快，系统也很顺滑，音质什么都还过得去，",5,已购 幻夜黑 12GB+256GB,1***6,165,"拍照效果挺好的清熄
待机时间够用了两天
外形外观整体还行充电速度非常快系统也很顺滑音质什么都还过得去",拍照 效果 待机时间 够用 两天 外形 外观 整体 充电 速度 非常 系统 顺滑 音质 什么 还过得去,商品9.csv,1.0,正向
操非好。外观设计好看常作非常顺畅。电池非常耐用。很不错值充电速递也快。给孩子买的。特别高兴拿在手里爱不释手。满足她的应用需求。完全超预期的好。,5,已购 竹韵青 8GB+256GB,G霞光泡泡糖,166,操非好外观设计好看常作非常顺畅电池非常耐用很不错值充电速递也快给孩子买的特别高兴拿在手里爱不释手满足她的应用需求完全超预期的好,操非 外观设计 好看 常作 非常 顺畅 电池 非常 耐用 不错 充电 速递 孩子 特别 高兴 手里 爱不释手 满足 应用 需求 完全 预期,商品9.csv,1.0,正向
荣耀手机拍照清哳，操作方便，外观时尚大气，充电速度很快，电他容量很大，运行速度很快，待机时间很久，手感非常好，手机颜值高。,5,已购 月影白 8GB+256GB,d7nac409y7tl3w,167,荣耀手机拍照清哳操作方便外观时尚大气充电速度很快电他容量很大运行速度很快待机时间很久手感非常好手机颜值高,荣耀 手机 拍照 操作 方便 外观 时尚 大气 充电 速度 很快 电他 容量 很大 运行 速度 很快 待机时间 手感 非常 手机 颜值,商品9.csv,1.0,正向
给妈妈买的生日礼物，特别喜欢，非常好看，看中它的三个核心：抗摔，防水，大电池，棒棒哒！希望使用中把这些优势都体现出来！如果非常好用，会考虑再给爸爸买一个～,5,已购 朱砂红 12GB+512GB,巧手仙贝_顺遂x6397,168,给妈妈买的生日礼物特别喜欢非常好看看中它的三个核心抗摔防水大电池棒棒哒希望使用中把这些优势都体现出来如果非常好用会考虑再给爸爸买一个,妈妈 生日礼物 特别 喜欢 非常 看看 三个 核心 防水 电池 棒棒 希望 使用 这些 优势 体现 出来 如果 非常 好用 考虑 爸爸 一个,商品9.csv,1.0,正向
荣耀手机非常nice 做工精细颜色漂亮非常不错啊，给老爸的新年礼物，安卓系统操作容易上手快，屏幕舒适度好，手持感好，音质棒棒哒，爸爸很喜欢，赞一个啊，续航效果非常好,5,已购 幻夜黑 8GB+256GB,j***9,169,荣耀手机非常 做工精细颜色漂亮非常不错啊给老爸的新年礼物安卓系统操作容易上手快屏幕舒适度好手持感好音质棒棒哒爸爸很喜欢赞一个啊续航效果非常好,荣耀 手机 非常 做工 精细 颜色 漂亮 非常 不错 老爸 新年礼物 安卓 系统 操作 容易 手快 屏幕 舒适度 手持 感好 音质 棒棒 爸爸 喜欢 一个 续航 效果 非常,商品9.csv,1.0,正向
给我爸买的  特意先去线下店看了一下 说句实在话 质感真的在同价位算非常好的了  一点也没有千元机的廉价感,5,已购 朱砂红 12GB+256GB,你猜我是谁_,170,给我爸买的  特意先去线下店看了一下 说句实在话 质感真的在同价位算非常好的了  一点也没有千元机的廉价感,特意 线下 一下 说句 实在话 质感 真的 同价位 非常 一点 没有 千元 廉价,商品9.csv,0.9955,正向
荣耀X70手机真的太香了！外观简约大气，白色机身搭配圆形摄像头设计，颜值直接拉满。手感超轻薄，握持舒适，日常使用流畅丝滑。屏幕色彩饱满，外放声音清晰洪亮，无论是追剧还是听歌都超享受！强烈推荐入手！,5,已购 竹韵青 12GB+512GB,jd_zxjd553,171,荣耀手机真的太香了外观简约大气白色机身搭配圆形摄像头设计颜值直接拉满手感超轻薄握持舒适日常使用流畅丝滑屏幕色彩饱满外放声音清晰洪亮无论是追剧还是听歌都超享受强烈推荐入手,荣耀 手机 真的 太香 外观 简约 大气 白色 机身 搭配 圆形 摄像头 设计 颜值 直接 拉满 手感 超轻薄 握持 舒适 日常 使用 流畅 丝滑 屏幕 色彩 饱满 外放 声音 清晰 洪亮 无论是 追剧 还是 听歌 享受 强烈推荐 入手,商品9.csv,1.0,正向
手机蛮好用的，外观设计上也好看。拍照也清晰，拿着手感也不错，大气。运行速度也快。可以,5,已购 幻夜黑 12GB+256GB,jd_Tlq583303815,172,手机蛮好用的外观设计上也好看拍照也清晰拿着手感也不错大气运行速度也快可以,手机 外观设计 好看 拍照 清晰 手感 不错 大气 运行 速度 可以,商品9.csv,1.0,正向
手机很漂亮的，功能齐全，无线充电，NFC.ai应有尽有。像素5000万，对于我来说，够用了,5,已购 幻夜黑 12GB+512GB,5sjx1ev6n7hgvs,173,手机很漂亮的功能齐全无线充电应有尽有像素万对于我来说够用了,手机 很漂亮 功能齐全 无线 充电 应有尽有 像素 对于 来说 够用,商品9.csv,0.9996,正向
手机很漂亮，系统很流畅，给妈妈的生日礼物，红色非常喜庆，适合妈妈用，她非常喜欢💕,5,已购 朱砂红 12GB+256GB,s***3,174,手机很漂亮系统很流畅给妈妈的生日礼物红色非常喜庆适合妈妈用她非常喜欢,手机 很漂亮 系统 流畅 妈妈 生日礼物 红色 非常 喜庆 适合 妈妈 非常 喜欢,商品9.csv,1.0,正向
手机屏幕很清晰，电池容量大，续航时间久，充电速度快，AI优系统操作简单，性价比很高的一款手机！,5,已购 朱砂红 8GB+256GB,z***柒,175,手机屏幕很清晰电池容量大续航时间久充电速度快优系统操作简单性价比很高的一款手机,手机 屏幕 清晰 电池容量 续航 时间 充电 速度 快优 系统 操作 简单 性价比 一款 手机,商品9.csv,0.9999,正向
手机漂亮，运行速度快，物美价廉，值得购买，运行丝滑，荣耀，中国人的品牌，真棒👍👍👍,5,已购 朱砂红 12GB+256GB,jd_NhPoMGamaUpi,176,手机漂亮运行速度快物美价廉值得购买运行丝滑荣耀中国人的品牌真棒,手机 漂亮 运行 速度 物美价廉 值得 购买 运行 丝滑 荣耀 中国 品牌 真棒,商品9.csv,1.0,正向
这个买来送妈妈的新年礼物，老人家用完全足够。不卡网速也快，比旧机好太多，送礼送到妈妈心坎上了,5,已购 竹韵青 8GB+256GB,jd_sabr942,177,这个买来送妈妈的新年礼物老人家用完全足够不卡网速也快比旧机好太多送礼送到妈妈心坎上了,这个 买来 妈妈 新年礼物 老人家 完全 足够 不卡 网速 比旧 机好 太多 送礼 送到 妈妈 心坎,商品9.csv,0.9918,正向
操作很顺畅，外放声音也很大，自拍很好看，拍照很清晰，外观也很好看，屏幕音效也很好，运行很流畅,5,已购 朱砂红 8GB+128GB,李***Q,178,操作很顺畅外放声音也很大自拍很好看拍照很清晰外观也很好看屏幕音效也很好运行很流畅,操作 顺畅 外放 声音 很大 自拍 好看 拍照 清晰 外观 好看 屏幕 音效 运行 流畅,商品9.csv,1.0,正向
挺流畅的，给老妈买的，主要是电池续航能力长，适合老人家用。刚试了一下，声音也很大。可以👌,5,已购 月影白 8GB+256GB,寒梦飘雪,179,挺流畅的给老妈买的主要是电池续航能力长适合老人家用刚试了一下声音也很大可以,流畅 老妈 主要 电池 续航 能力 适合 老人家 刚试 一下 声音 很大 可以,商品9.csv,0.9983,正向
就红色背面是有层皮的似的面，其他颜色背面应该直接是塑料的。用着还行，不打大型游戏够用。,5,已购 朱砂红 8GB+256GB,b***o,180,就红色背面是有层皮的似的面其他颜色背面应该直接是塑料的用着还行不打大型游戏够用,红色 背面 层皮 似的 其他 颜色 背面 应该 直接 塑料 还行 大型 游戏 够用,商品9.csv,0.0924,负向
这手机值得入手，买给老妈的新年礼物，意外的流畅，续航还杠杠的，颜值在线，老妈喜欢得不行。,5,已购 朱砂红 8GB+256GB,ht_1113,182,这手机值得入手买给老妈的新年礼物意外的流畅续航还杠杠的颜值在线老妈喜欢得不行,手机 值得 入手 老妈 新年礼物 意外 流畅 续航 杠杠 颜值 在线 老妈 喜欢 不行,商品9.csv,0.9936,正向
手机电池容量大，系统不卡，护眼，屏幕清楚，拍照也可以。也可适合给父母买，够用了几,5,已购 月影白 12GB+256GB,j***7,183,手机电池容量大系统不卡护眼屏幕清楚拍照也可以也可适合给父母买够用了几,手机 电池容量 系统 不卡 护眼 屏幕 清楚 拍照 可以 适合 父母 够用,商品9.csv,0.9945,正向
反应速度挺快的，充电也挺快的，就是长沙地区的国补不能用，有点过分了，手机整体不错！性价比高！,5,已购 幻夜黑 8GB+256GB,波生庆,184,反应速度挺快的充电也挺快的就是长沙地区的国补不能用有点过分了手机整体不错性价比高,反应速度 挺快 充电 挺快 就是 长沙地区 国补 不能 有点 过分 手机 整体 不错 性价比,商品9.csv,0.9997,正向
荣耀品牌还是不错的。手感舒适，屏幕色彩鲜艳，操作顺畅，外放声音比较大，第2次回购了，性价比比较高。,5,已购 朱砂红 12GB+256GB,jd_189187uec,185,荣耀品牌还是不错的手感舒适屏幕色彩鲜艳操作顺畅外放声音比较大第次回购了性价比比较高,荣耀 品牌 还是 不错 手感 舒适 屏幕 色彩鲜艳 操作 顺畅 外放 声音 比较 第次 回购 性价比 比较,商品9.csv,0.9998,正向
"刚买的手机，颜值在线，性能也让人惊喜。
外形外观：好看
屏幕音效：还可以
拍照效果：给妈买的还可以",5,已购 月影白 12GB+256GB,奔***h,186,"刚买的手机颜值在线性能也让人惊喜
外形外观好看
屏幕音效还可以
拍照效果给妈买的还可以",刚买 手机 颜值 在线 性能 惊喜 外形 外观 好看 屏幕 音效 可以 拍照 效果 可以,商品9.csv,0.9999,正向
屏幕色彩鲜艳，手感舒适，软件启动挺快的，200多G的内存，能装不少的软件，自拍效果也挺好的。,5,已购 竹韵青 8GB+256GB,j***v,187,屏幕色彩鲜艳手感舒适软件启动挺快的多的内存能装不少的软件自拍效果也挺好的,屏幕 色彩鲜艳 手感 舒适 软件 启动 挺快 内存 能装 不少 软件 自拍 效果,商品9.csv,0.9761,正向
给老爸换的手机，还有国补，性价比很高的，手机屏幕大，内存也足够大，很适合家里的老人，喜欢,5,已购 幻夜黑 12GB+512GB,h***k,188,给老爸换的手机还有国补性价比很高的手机屏幕大内存也足够大很适合家里的老人喜欢,老爸 手机 还有 国补 性价比 手机 屏幕 内存 足够 适合 家里 老人 喜欢,商品9.csv,0.9994,正向
荣耀手机是我最喜欢品牌，几个手机都是荣耀的。这款是对比了好几款以后确定的，不太贵、颜值高，整体不错。,5,已购 朱砂红 12GB+512GB,梦归紫金,189,荣耀手机是我最喜欢品牌几个手机都是荣耀的这款是对比了好几款以后确定的不太贵颜值高整体不错,荣耀 手机 喜欢 品牌 几个 手机 荣耀 这款 对比 几款 以后 确定 太贵 颜值 整体 不错,商品9.csv,0.999,正向
这是买的第二台送给婆婆！屏幕大声音好 老人家用超级合适的！真的太赞了！操作简单！很流畅！,5,已购 朱砂红 8GB+128GB,殷***a,190,这是买的第二台送给婆婆屏幕大声音好 老人家用超级合适的真的太赞了操作简单很流畅,第二台 送给 婆婆 屏幕 声音 老人家 超级 合适 真的 太赞 操作 简单 流畅,商品9.csv,0.9936,正向
很不错，电量很足，拍照清晰度也不错，智能化运用比较好，物流快，服务好，使用起来比较流畅,5,已购 幻夜黑 12GB+512GB,自由行者0771,191,很不错电量很足拍照清晰度也不错智能化运用比较好物流快服务好使用起来比较流畅,不错 电量 很足 拍照 清晰度 不错 智能化 运用 比较 物流 服务 使用 起来 比较 流畅,商品9.csv,0.9999,正向
荣耀新款性价比挺高的，买给老妈用的，老人家很喜欢，有送一个手机壳，电池是超级快充，充电杠杠快,5,已购 朱砂红 12GB+512GB,jd_763449260,192,荣耀新款性价比挺高的买给老妈用的老人家很喜欢有送一个手机壳电池是超级快充充电杠杠快,荣耀 新款 性价比 老妈 老人家 喜欢 一个 手机 电池 超级 快充 充电 杠杠,商品9.csv,0.9998,正向
买的第三部了，家里人用的都是这个型号，性价比也是超高，非常实用，基本功能都有了，满足日常所需。,5,已购 朱砂红 12GB+512GB,美丽的徐小姐,193,买的第三部了家里人用的都是这个型号性价比也是超高非常实用基本功能都有了满足日常所需,第三部 家里人 这个 型号 性价比 超高 非常 实用 基本功能 满足 日常,商品9.csv,0.9997,正向
非常好，半天就到了，使用方便，物超所值，物美价廉，人机界面非常好，运行速度非常快，很好,5,已购 朱砂红 8GB+256GB,jd_1216823,194,非常好半天就到了使用方便物超所值物美价廉人机界面非常好运行速度非常快很好,非常 半天 使用方便 物超所值 物美价廉 人机界面 非常 运行 速度 非常,商品9.csv,0.9997,正向
操作流畅，大小合适，京东发货也快，！！！！一直用荣耀手机操作起来也比较顺手质量杠杠的,5,已购 幻夜黑 12GB+512GB,小***e,195,操作流畅大小合适京东发货也快一直用荣耀手机操作起来也比较顺手质量杠杠的,操作 流畅 大小 合适 京东 发货 一直 荣耀 手机 操作 起来 比较 顺手 质量 杠杠,商品9.csv,0.9875,正向
以前的手机用的时间长了，运行有些慢了，而且掉电速度有些快，正好年底买一个不用价格太贵，实用最好，,5,已购 月影白 12GB+256GB,j***1,196,以前的手机用的时间长了运行有些慢了而且掉电速度有些快正好年底买一个不用价格太贵实用最好,以前 手机 时间 运行 有些 而且 掉电 速度 有些 正好 年底 一个 不用 价格 太贵 实用 最好,商品9.csv,0.833,正向
手机收到，最重要的相中这款X70的电池🔋了，收到后十分满意，给老妈用，绝对够用，好评,5,已购 幻夜黑 12GB+512GB,jd_66f627109665f,197,手机收到最重要的相中这款的电池了收到后十分满意给老妈用绝对够用好评,手机 收到 重要 相中 这款 电池 收到 十分满意 老妈 绝对 够用 好评,商品9.csv,0.8862,正向
"这里给你一段80字左右、通用又真实的手机好评，直接可用：
 
这款手机整体使用体验非常好，外观简约大气，手感舒适。屏幕清晰细腻，运行流畅不卡顿，日常使用和娱乐都足够。续航表现稳定，充电速度也快，拍照效果清晰自然",5,已购 月影白 8GB+256GB,ocsy-,198,"这里给你一段字左右通用又真实的手机好评直接可用
 
这款手机整体使用体验非常好外观简约大气手感舒适屏幕清晰细腻运行流畅不卡顿日常使用和娱乐都足够续航表现稳定充电速度也快拍照效果清晰自然",这里 一段 左右 通用 真实 手机 好评 直接 可用 手机 整体 使用 体验 非常 外观 简约 大气 手感 舒适 屏幕 清晰 细腻 运行 流畅 不卡顿 日常 使用 娱乐 足够 续航 表现 稳定 充电 速度 拍照 效果 清晰 自然,商品9.csv,1.0,正向
荣耀X70质感非常好，手机很轻薄，还是直板机拿着一点都不重滑动效果也很好，体验感非常棒。,5,已购 幻夜黑 8GB+256GB,jd_137945pht,199,荣耀质感非常好手机很轻薄还是直板机拿着一点都不重滑动效果也很好体验感非常棒,荣耀 质感 非常 手机 轻薄 还是 直板机 一点 不重 滑动 效果 体验 非常,商品9.csv,0.9999,正向
外观漂亮，手机像素还不错，电池容量大待机时间超长，价格亲民老人用着足够，物流速度快,5,已购 朱砂红 8GB+256GB,高***珵,200,外观漂亮手机像素还不错电池容量大待机时间超长价格亲民老人用着足够物流速度快,外观 漂亮 手机 像素 不错 电池容量 待机时间 超长 价格 亲民 老人 足够 物流 速度,商品9.csv,1.0,正向
